mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_decision_function_shape,param_degree,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.25214328765869143,0.017111156826702594,0.0842097282409668,0.00869622003907061,0.1,ovo,1,1,linear,"{'C': 0.1, 'decision_function_shape': 'ovo', 'degree': 1, 'gamma': 1, 'kernel': 'linear'}",0.7437275985663082,0.7648114901256733,0.755834829443447,0.77737881508079,0.7989228007181328,0.7681351067868702,0.01892827487438146,267
0.2910029888153076,0.01796340379815632,0.10014257431030274,0.0032674306596554713,0.1,ovo,1,1,poly,"{'C': 0.1, 'decision_function_shape': 'ovo', 'degree': 1, 'gamma': 1, 'kernel': 'poly'}",0.7437275985663082,0.7648114901256733,0.755834829443447,0.77737881508079,0.7989228007181328,0.7681351067868702,0.01892827487438146,267
0.33940954208374025,0.004947134701111653,0.3238822937011719,0.0254930740062414,0.1,ovo,1,1,rbf,"{'C': 0.1, 'decision_function_shape': 'ovo', 'degree': 1, 'gamma': 1, 'kernel': 'rbf'}",0.8709677419354839,0.8599640933572711,0.8527827648114902,0.8617594254937163,0.8833034111310593,0.8657554873458041,0.010515678881453022,227
0.25216069221496584,0.015363759318475431,0.08267426490783691,0.006626750203743045,0.1,ovo,2,scale,linear,"{'C': 0.1, 'decision_function_shape': 'ovo', 'degree': 2, 'gamma': 'scale', 'kernel': 'linear'}",0.7437275985663082,0.7648114901256733,0.755834829443447,0.77737881508079,0.7989228007181328,0.7681351067868702,0.01892827487438146,267
0.253023624420166,0.021370437103350095,0.09243559837341309,0.014905084043270662,0.1,ovo,2,scale,poly,"{'C': 0.1, 'decision_function_shape': 'ovo', 'degree': 2, 'gamma': 'scale', 'kernel': 'poly'}",0.8422939068100358,0.7881508078994613,0.7791741472172352,0.822262118491921,0.8491921005385996,0.8162146161914506,0.028155957930031845,265
0.36214556694030764,0.06893284812080246,0.3748518466949463,0.044480516031524635,0.1,ovo,2,scale,rbf,"{'C': 0.1, 'decision_function_shape': 'ovo', 'degree': 2, 'gamma': 'scale', 'kernel': 'rbf'}",0.8584229390681004,0.8348294434470377,0.8258527827648114,0.8581687612208259,0.8707360861759426,0.8496020025353437,0.016613859929255254,247
0.3010354518890381,0.016976335678293535,0.10190815925598144,0.025172031854138074,0.1,ovo,2,auto,linear,"{'C': 0.1, 'decision_function_shape': 'ovo', 'degree': 2, 'gamma': 'auto', 'kernel': 'linear'}",0.7437275985663082,0.7648114901256733,0.755834829443447,0.77737881508079,0.7989228007181328,0.7681351067868702,0.01892827487438146,267
0.7089449882507324,0.02043152103324345,0.11827821731567383,0.008673787949000361,0.1,ovo,2,auto,poly,"{'C': 0.1, 'decision_function_shape': 'ovo', 'degree': 2, 'gamma': 'auto', 'kernel': 'poly'}",0.13799283154121864,0.13824057450628366,0.13824057450628366,0.13644524236983843,0.13644524236983843,0.13747289305869256,0.0008439357217427611,377
0.9310585021972656,0.04009390966967774,0.5737193584442138,0.03612680157342326,0.1,ovo,2,auto,rbf,"{'C': 0.1, 'decision_function_shape': 'ovo', 'degree': 2, 'gamma': 'auto', 'kernel': 'rbf'}",0.3673835125448029,0.3590664272890485,0.3644524236983842,0.37163375224416517,0.37163375224416517,0.3668339736041132,0.004740976666141398,357
0.28297057151794436,0.034461967018830926,0.09824123382568359,0.01745844478644586,0.1,ovo,2,0.001,linear,"{'C': 0.1, 'decision_function_shape': 'ovo', 'degree': 2, 'gamma': 0.001, 'kernel': 'linear'}",0.7437275985663082,0.7648114901256733,0.755834829443447,0.77737881508079,0.7989228007181328,0.7681351067868702,0.01892827487438146,267
0.7793639659881592,0.04456548037100487,0.1201707363128662,0.012953787291744939,0.1,ovo,2,0.001,poly,"{'C': 0.1, 'decision_function_shape': 'ovo', 'degree': 2, 'gamma': 0.001, 'kernel': 'poly'}",0.13799283154121864,0.13824057450628366,0.13824057450628366,0.13644524236983843,0.13644524236983843,0.13747289305869256,0.0008439357217427611,377
0.964525556564331,0.035567253972545045,0.47653632164001464,0.012106395812352894,0.1,ovo,2,0.001,rbf,"{'C': 0.1, 'decision_function_shape': 'ovo', 'degree': 2, 'gamma': 0.001, 'kernel': 'rbf'}",0.13799283154121864,0.13824057450628366,0.13824057450628366,0.13644524236983843,0.13644524236983843,0.13747289305869256,0.0008439357217427611,377
0.243501615524292,0.016674905227627736,0.08603067398071289,0.008840165264932353,0.1,ovo,2,0.01,linear,"{'C': 0.1, 'decision_function_shape': 'ovo', 'degree': 2, 'gamma': 0.01, 'kernel': 'linear'}",0.7437275985663082,0.7648114901256733,0.755834829443447,0.77737881508079,0.7989228007181328,0.7681351067868702,0.01892827487438146,267
0.709144115447998,0.03232261910396579,0.1192667007446289,0.01206899643386687,0.1,ovo,2,0.01,poly,"{'C': 0.1, 'decision_function_shape': 'ovo', 'degree': 2, 'gamma': 0.01, 'kernel': 'poly'}",0.13799283154121864,0.13824057450628366,0.13824057450628366,0.13644524236983843,0.13644524236983843,0.13747289305869256,0.0008439357217427611,377
1.0533314228057862,0.04686071714662575,0.5150509834289551,0.029446947146978836,0.1,ovo,2,0.01,rbf,"{'C': 0.1, 'decision_function_shape': 'ovo', 'degree': 2, 'gamma': 0.01, 'kernel': 'rbf'}",0.25448028673835127,0.25314183123877915,0.25673249551166966,0.25493716337522443,0.25493716337522443,0.2548457880478498,0.0011500803423554876,365
0.28261799812316896,0.02248394908044348,0.09982337951660156,0.009680237299079804,0.1,ovo,2,0.1,linear,"{'C': 0.1, 'decision_function_shape': 'ovo', 'degree': 2, 'gamma': 0.1, 'kernel': 'linear'}",0.7437275985663082,0.7648114901256733,0.755834829443447,0.77737881508079,0.7989228007181328,0.7681351067868702,0.01892827487438146,267
0.7304622173309326,0.020660856934818988,0.12865891456604003,0.011968126865231465,0.1,ovo,2,0.1,poly,"{'C': 0.1, 'decision_function_shape': 'ovo', 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",0.13799283154121864,0.13824057450628366,0.13824057450628366,0.13644524236983843,0.13644524236983843,0.13747289305869256,0.0008439357217427611,377
0.7764489650726318,0.03969570340820796,0.4874569892883301,0.024480156231651014,0.1,ovo,2,0.1,rbf,"{'C': 0.1, 'decision_function_shape': 'ovo', 'degree': 2, 'gamma': 0.1, 'kernel': 'rbf'}",0.6164874551971327,0.599640933572711,0.5834829443447038,0.6319569120287253,0.6337522441651705,0.6130640978616887,0.019245171773693774,339
0.27814908027648927,0.027819832396243215,0.09327182769775391,0.014590794121310296,0.1,ovo,2,1,linear,"{'C': 0.1, 'decision_function_shape': 'ovo', 'degree': 2, 'gamma': 1, 'kernel': 'linear'}",0.7437275985663082,0.7648114901256733,0.755834829443447,0.77737881508079,0.7989228007181328,0.7681351067868702,0.01892827487438146,267
0.21906323432922364,0.02681890961265646,0.07172117233276368,0.004455752025434099,0.1,ovo,2,1,poly,"{'C': 0.1, 'decision_function_shape': 'ovo', 'degree': 2, 'gamma': 1, 'kernel': 'poly'}",0.8584229390681004,0.8096947935368043,0.8078994614003591,0.8671454219030521,0.8599640933572711,0.8406253418531173,0.026160040109973578,259
0.31752810478210447,0.00933011430172266,0.3102607250213623,0.011277737061677302,0.1,ovo,2,1,rbf,"{'C': 0.1, 'decision_function_shape': 'ovo', 'degree': 2, 'gamma': 1, 'kernel': 'rbf'}",0.8709677419354839,0.8599640933572711,0.8527827648114902,0.8617594254937163,0.8833034111310593,0.8657554873458041,0.010515678881453022,227
0.24765434265136718,0.008545449026698402,0.09413971900939941,0.013750163732498846,0.1,ovo,3,scale,linear,"{'C': 0.1, 'decision_function_shape': 'ovo', 'degree': 3, 'gamma': 'scale', 'kernel': 'linear'}",0.7437275985663082,0.7648114901256733,0.755834829443447,0.77737881508079,0.7989228007181328,0.7681351067868702,0.01892827487438146,267
0.2414092540740967,0.011721542241382976,0.07283473014831543,0.0017766806301901547,0.1,ovo,3,scale,poly,"{'C': 0.1, 'decision_function_shape': 'ovo', 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",0.8655913978494624,0.8438061041292639,0.8384201077199281,0.8545780969479354,0.8833034111310593,0.8571398235555299,0.016066989144107702,245
0.3513628005981445,0.02026452307058311,0.3787404537200928,0.01695399632417364,0.1,ovo,3,scale,rbf,"{'C': 0.1, 'decision_function_shape': 'ovo', 'degree': 3, 'gamma': 'scale', 'kernel': 'rbf'}",0.8584229390681004,0.8348294434470377,0.8258527827648114,0.8581687612208259,0.8707360861759426,0.8496020025353437,0.016613859929255254,247
0.2649203300476074,0.020668140481730386,0.10312800407409668,0.01865397088363681,0.1,ovo,3,auto,linear,"{'C': 0.1, 'decision_function_shape': 'ovo', 'degree': 3, 'gamma': 'auto', 'kernel': 'linear'}",0.7437275985663082,0.7648114901256733,0.755834829443447,0.77737881508079,0.7989228007181328,0.7681351067868702,0.01892827487438146,267
0.6777226448059082,0.016389602817245174,0.11953892707824706,0.014249846604108671,0.1,ovo,3,auto,poly,"{'C': 0.1, 'decision_function_shape': 'ovo', 'degree': 3, 'gamma': 'auto', 'kernel': 'poly'}",0.13799283154121864,0.13824057450628366,0.13824057450628366,0.13644524236983843,0.13644524236983843,0.13747289305869256,0.0008439357217427611,377
0.9072577476501464,0.0191039614018306,0.4338060855865479,0.008194100062958242,0.1,ovo,3,auto,rbf,"{'C': 0.1, 'decision_function_shape': 'ovo', 'degree': 3, 'gamma': 'auto', 'kernel': 'rbf'}",0.3673835125448029,0.3590664272890485,0.3644524236983842,0.37163375224416517,0.37163375224416517,0.3668339736041132,0.004740976666141398,357
0.2528087615966797,0.0062455170116963825,0.08751940727233887,0.006235601813218273,0.1,ovo,3,0.001,linear,"{'C': 0.1, 'decision_function_shape': 'ovo', 'degree': 3, 'gamma': 0.001, 'kernel': 'linear'}",0.7437275985663082,0.7648114901256733,0.755834829443447,0.77737881508079,0.7989228007181328,0.7681351067868702,0.01892827487438146,267
0.7516519069671631,0.053494329300163235,0.11057095527648926,0.0014789618642005679,0.1,ovo,3,0.001,poly,"{'C': 0.1, 'decision_function_shape': 'ovo', 'degree': 3, 'gamma': 0.001, 'kernel': 'poly'}",0.13799283154121864,0.13824057450628366,0.13824057450628366,0.13644524236983843,0.13644524236983843,0.13747289305869256,0.0008439357217427611,377
0.9529913902282715,0.04679453599553214,0.4424425601959229,0.005404588169430707,0.1,ovo,3,0.001,rbf,"{'C': 0.1, 'decision_function_shape': 'ovo', 'degree': 3, 'gamma': 0.001, 'kernel': 'rbf'}",0.13799283154121864,0.13824057450628366,0.13824057450628366,0.13644524236983843,0.13644524236983843,0.13747289305869256,0.0008439357217427611,377
0.23683342933654786,0.007333425135854549,0.08241868019104004,0.0019108307345832617,0.1,ovo,3,0.01,linear,"{'C': 0.1, 'decision_function_shape': 'ovo', 'degree': 3, 'gamma': 0.01, 'kernel': 'linear'}",0.7437275985663082,0.7648114901256733,0.755834829443447,0.77737881508079,0.7989228007181328,0.7681351067868702,0.01892827487438146,267
0.6462169170379639,0.017608345186011964,0.11412529945373535,0.002873117799361824,0.1,ovo,3,0.01,poly,"{'C': 0.1, 'decision_function_shape': 'ovo', 'degree': 3, 'gamma': 0.01, 'kernel': 'poly'}",0.13799283154121864,0.13824057450628366,0.13824057450628366,0.13644524236983843,0.13644524236983843,0.13747289305869256,0.0008439357217427611,377
0.9728640079498291,0.008253661353371227,0.47441439628601073,0.026353760466087933,0.1,ovo,3,0.01,rbf,"{'C': 0.1, 'decision_function_shape': 'ovo', 'degree': 3, 'gamma': 0.01, 'kernel': 'rbf'}",0.25448028673835127,0.25314183123877915,0.25673249551166966,0.25493716337522443,0.25493716337522443,0.2548457880478498,0.0011500803423554876,365
0.2451864242553711,0.0070213430049886,0.08091573715209961,0.001595299853072482,0.1,ovo,3,0.1,linear,"{'C': 0.1, 'decision_function_shape': 'ovo', 'degree': 3, 'gamma': 0.1, 'kernel': 'linear'}",0.7437275985663082,0.7648114901256733,0.755834829443447,0.77737881508079,0.7989228007181328,0.7681351067868702,0.01892827487438146,267
0.6838977336883545,0.014833255398107174,0.11372504234313965,0.003420757244942841,0.1,ovo,3,0.1,poly,"{'C': 0.1, 'decision_function_shape': 'ovo', 'degree': 3, 'gamma': 0.1, 'kernel': 'poly'}",0.13799283154121864,0.13824057450628366,0.13824057450628366,0.13644524236983843,0.13644524236983843,0.13747289305869256,0.0008439357217427611,377
0.698088550567627,0.011936668090574455,0.44031896591186526,0.01932404020321153,0.1,ovo,3,0.1,rbf,"{'C': 0.1, 'decision_function_shape': 'ovo', 'degree': 3, 'gamma': 0.1, 'kernel': 'rbf'}",0.6164874551971327,0.599640933572711,0.5834829443447038,0.6319569120287253,0.6337522441651705,0.6130640978616887,0.019245171773693774,339
0.23681859970092772,0.009300983862242207,0.0895493507385254,0.010871528244575848,0.1,ovo,3,1,linear,"{'C': 0.1, 'decision_function_shape': 'ovo', 'degree': 3, 'gamma': 1, 'kernel': 'linear'}",0.7437275985663082,0.7648114901256733,0.755834829443447,0.77737881508079,0.7989228007181328,0.7681351067868702,0.01892827487438146,267
0.15486679077148438,0.0017307175540221393,0.05901174545288086,0.002423431278810778,0.1,ovo,3,1,poly,"{'C': 0.1, 'decision_function_shape': 'ovo', 'degree': 3, 'gamma': 1, 'kernel': 'poly'}",0.942652329749104,0.9228007181328546,0.9389587073608617,0.9281867145421903,0.9389587073608617,0.9343114354291744,0.007520287354743661,121
0.2993937492370605,0.004836186075200715,0.32199606895446775,0.01122325622528635,0.1,ovo,3,1,rbf,"{'C': 0.1, 'decision_function_shape': 'ovo', 'degree': 3, 'gamma': 1, 'kernel': 'rbf'}",0.8709677419354839,0.8599640933572711,0.8527827648114902,0.8617594254937163,0.8833034111310593,0.8657554873458041,0.010515678881453022,227
0.2512725830078125,0.012209423961871076,0.08786702156066895,0.006628894571979541,0.1,ovr,1,scale,linear,"{'C': 0.1, 'decision_function_shape': 'ovr', 'degree': 1, 'gamma': 'scale', 'kernel': 'linear'}",0.7437275985663082,0.7648114901256733,0.755834829443447,0.77737881508079,0.7989228007181328,0.7681351067868702,0.01892827487438146,267
0.29967613220214845,0.005686831304728466,0.09202604293823242,0.005216646816214816,0.1,ovr,1,scale,poly,"{'C': 0.1, 'decision_function_shape': 'ovr', 'degree': 1, 'gamma': 'scale', 'kernel': 'poly'}",0.7293906810035843,0.755834829443447,0.725314183123878,0.7468581687612208,0.7522441651705566,0.7419284055005374,0.012307176857415336,311
0.3284139156341553,0.005310949204714878,0.329718017578125,0.007920393835948822,0.1,ovr,1,scale,rbf,"{'C': 0.1, 'decision_function_shape': 'ovr', 'degree': 1, 'gamma': 'scale', 'kernel': 'rbf'}",0.8584229390681004,0.8348294434470377,0.8258527827648114,0.8581687612208259,0.8707360861759426,0.8496020025353437,0.016613859929255254,247
0.24122061729431152,0.006295193183631032,0.08312969207763672,0.0036062739924345765,0.1,ovr,1,auto,linear,"{'C': 0.1, 'decision_function_shape': 'ovr', 'degree': 1, 'gamma': 'auto', 'kernel': 'linear'}",0.7437275985663082,0.7648114901256733,0.755834829443447,0.77737881508079,0.7989228007181328,0.7681351067868702,0.01892827487438146,267
0.6648433208465576,0.009012730706471753,0.10992622375488281,0.0023336073694109416,0.1,ovr,1,auto,poly,"{'C': 0.1, 'decision_function_shape': 'ovr', 'degree': 1, 'gamma': 'auto', 'kernel': 'poly'}",0.25448028673835127,0.25493716337522443,0.25673249551166966,0.25493716337522443,0.25493716337522443,0.25520485447513885,0.0007840486103050715,363
0.8909459114074707,0.01044618862518597,0.44309415817260744,0.005179011972759105,0.1,ovr,1,auto,rbf,"{'C': 0.1, 'decision_function_shape': 'ovr', 'degree': 1, 'gamma': 'auto', 'kernel': 'rbf'}",0.3673835125448029,0.3590664272890485,0.3644524236983842,0.37163375224416517,0.37163375224416517,0.3668339736041132,0.004740976666141398,357
0.24435715675354003,0.010254183301861973,0.08462843894958497,0.0031406498984663032,0.1,ovr,1,0.001,linear,"{'C': 0.1, 'decision_function_shape': 'ovr', 'degree': 1, 'gamma': 0.001, 'kernel': 'linear'}",0.7437275985663082,0.7648114901256733,0.755834829443447,0.77737881508079,0.7989228007181328,0.7681351067868702,0.01892827487438146,267
0.6489309310913086,0.0017358633138109289,0.11173667907714843,0.0037995186954287363,0.1,ovr,1,0.001,poly,"{'C': 0.1, 'decision_function_shape': 'ovr', 'degree': 1, 'gamma': 0.001, 'kernel': 'poly'}",0.13799283154121864,0.13824057450628366,0.13824057450628366,0.13644524236983843,0.13644524236983843,0.13747289305869256,0.0008439357217427611,377
0.9535084247589112,0.011963130509812648,0.457062292098999,0.011505359589124506,0.1,ovr,1,0.001,rbf,"{'C': 0.1, 'decision_function_shape': 'ovr', 'degree': 1, 'gamma': 0.001, 'kernel': 'rbf'}",0.13799283154121864,0.13824057450628366,0.13824057450628366,0.13644524236983843,0.13644524236983843,0.13747289305869256,0.0008439357217427611,377
0.2402127742767334,0.004606687154032961,0.08313474655151368,0.001946972367145851,0.1,ovr,1,0.01,linear,"{'C': 0.1, 'decision_function_shape': 'ovr', 'degree': 1, 'gamma': 0.01, 'kernel': 'linear'}",0.7437275985663082,0.7648114901256733,0.755834829443447,0.77737881508079,0.7989228007181328,0.7681351067868702,0.01892827487438146,267
0.6902814865112304,0.018181151659110963,0.1139150619506836,0.0060486108379821674,0.1,ovr,1,0.01,poly,"{'C': 0.1, 'decision_function_shape': 'ovr', 'degree': 1, 'gamma': 0.01, 'kernel': 'poly'}",0.13799283154121864,0.13824057450628366,0.13824057450628366,0.13644524236983843,0.13644524236983843,0.13747289305869256,0.0008439357217427611,377
0.9862751960754395,0.009074950097904943,0.4799625873565674,0.017421984626199153,0.1,ovr,1,0.01,rbf,"{'C': 0.1, 'decision_function_shape': 'ovr', 'degree': 1, 'gamma': 0.01, 'kernel': 'rbf'}",0.25448028673835127,0.25314183123877915,0.25673249551166966,0.25493716337522443,0.25493716337522443,0.2548457880478498,0.0011500803423554876,365
0.247703218460083,0.01257609016458713,0.0840238094329834,0.004150116093799986,0.1,ovr,1,0.1,linear,"{'C': 0.1, 'decision_function_shape': 'ovr', 'degree': 1, 'gamma': 0.1, 'kernel': 'linear'}",0.7437275985663082,0.7648114901256733,0.755834829443447,0.77737881508079,0.7989228007181328,0.7681351067868702,0.01892827487438146,267
0.5651320457458496,0.004916222778961953,0.11555986404418946,0.0071546561569702065,0.1,ovr,1,0.1,poly,"{'C': 0.1, 'decision_function_shape': 'ovr', 'degree': 1, 'gamma': 0.1, 'kernel': 'poly'}",0.5017921146953405,0.5421903052064632,0.547576301615799,0.49730700179533216,0.5134649910233393,0.5204661428672548,0.020692903166099095,347
0.7022033214569092,0.009303839260347958,0.43295764923095703,0.012816944607094193,0.1,ovr,1,0.1,rbf,"{'C': 0.1, 'decision_function_shape': 'ovr', 'degree': 1, 'gamma': 0.1, 'kernel': 'rbf'}",0.6164874551971327,0.599640933572711,0.5834829443447038,0.6319569120287253,0.6337522441651705,0.6130640978616887,0.019245171773693774,339
0.24111084938049315,0.015559604423732633,0.08513202667236328,0.004412882146273279,0.1,ovr,1,1,linear,"{'C': 0.1, 'decision_function_shape': 'ovr', 'degree': 1, 'gamma': 1, 'kernel': 'linear'}",0.7437275985663082,0.7648114901256733,0.755834829443447,0.77737881508079,0.7989228007181328,0.7681351067868702,0.01892827487438146,267
0.25828938484191893,0.002740119109402814,0.08995513916015625,0.0030278123004322567,0.1,ovr,1,1,poly,"{'C': 0.1, 'decision_function_shape': 'ovr', 'degree': 1, 'gamma': 1, 'kernel': 'poly'}",0.7437275985663082,0.7648114901256733,0.755834829443447,0.77737881508079,0.7989228007181328,0.7681351067868702,0.01892827487438146,267
0.3047211170196533,0.00433889699365827,0.3176700592041016,0.016992518030660403,0.1,ovr,1,1,rbf,"{'C': 0.1, 'decision_function_shape': 'ovr', 'degree': 1, 'gamma': 1, 'kernel': 'rbf'}",0.8709677419354839,0.8599640933572711,0.8527827648114902,0.8617594254937163,0.8833034111310593,0.8657554873458041,0.010515678881453022,227
0.24953012466430663,0.009800524153226423,0.08263049125671387,0.0022415175293475846,0.1,ovr,2,scale,linear,"{'C': 0.1, 'decision_function_shape': 'ovr', 'degree': 2, 'gamma': 'scale', 'kernel': 'linear'}",0.7437275985663082,0.7648114901256733,0.755834829443447,0.77737881508079,0.7989228007181328,0.7681351067868702,0.01892827487438146,267
0.23904948234558104,0.006451357472968622,0.093143892288208,0.010782621487018673,0.1,ovr,2,scale,poly,"{'C': 0.1, 'decision_function_shape': 'ovr', 'degree': 2, 'gamma': 'scale', 'kernel': 'poly'}",0.8422939068100358,0.7881508078994613,0.7791741472172352,0.822262118491921,0.8491921005385996,0.8162146161914506,0.028155957930031845,265
0.34268507957458494,0.006762314594261979,0.3323789119720459,0.010110584655524063,0.1,ovr,2,scale,rbf,"{'C': 0.1, 'decision_function_shape': 'ovr', 'degree': 2, 'gamma': 'scale', 'kernel': 'rbf'}",0.8584229390681004,0.8348294434470377,0.8258527827648114,0.8581687612208259,0.8707360861759426,0.8496020025353437,0.016613859929255254,247
0.24390716552734376,0.007400708646674877,0.08492226600646972,0.00641575758197914,0.1,ovr,2,auto,linear,"{'C': 0.1, 'decision_function_shape': 'ovr', 'degree': 2, 'gamma': 'auto', 'kernel': 'linear'}",0.7437275985663082,0.7648114901256733,0.755834829443447,0.77737881508079,0.7989228007181328,0.7681351067868702,0.01892827487438146,267
0.6673879146575927,0.005300478313493051,0.10973138809204101,0.0011685014806617933,0.1,ovr,2,auto,poly,"{'C': 0.1, 'decision_function_shape': 'ovr', 'degree': 2, 'gamma': 'auto', 'kernel': 'poly'}",0.13799283154121864,0.13824057450628366,0.13824057450628366,0.13644524236983843,0.13644524236983843,0.13747289305869256,0.0008439357217427611,377
0.8921660423278809,0.020655303538725984,0.432491397857666,0.015752864297049456,0.1,ovr,2,auto,rbf,"{'C': 0.1, 'decision_function_shape': 'ovr', 'degree': 2, 'gamma': 'auto', 'kernel': 'rbf'}",0.3673835125448029,0.3590664272890485,0.3644524236983842,0.37163375224416517,0.37163375224416517,0.3668339736041132,0.004740976666141398,357
